temperature_mean (°C),temperature_max (°C),temperature_min (°C),wind_speed_max (km/h),wind_gusts_max (km/h),rain_sum (mm),wind_gusts_mean (km/h),wind_speed_mean (km/h),wind_gusts_min (km/h),wind_speed_min (km/h),weather_code (wmo code),relative_humidity_mean (%),relative_humidity_max (%),relative_humidity_min (%),year_month,date,production volume,Waste_Bags,distribution_weight,normalized_weight,month,quarter,is_summer,is_winter,prod_prev_month,waste_prev_month,temp_prev_month,waste_per_unit_prod,evaporation_index,rain_prev_month,has_rain,rain_excess,prod_ma3,waste_ma3,temp_ma3,prod_volatility
25.85333333333333,29.89333333333333,23.336666666666662,12.57,29.83,16.17,16.816666666666666,6.97,7.569999999999999,2.1766666666666667,61.6,88.73333333333333,97.36666666666666,71.83333333333333,2023-11,2023-11-30,29555.4,739.9468855314622,0.1637687404196608,0.0319824898656406,11,4,0,0,20177.6,809.3726160054982,26.316129032258065,0.025035081590838604,0.11619393939393939,9.935483870967742,1,9.936129032258066,34631.80000000001,1145.098021030506,26.48537634408602,17551.89549535889
26.135483870967743,29.92258064516129,23.738709677419354,17.783870967741933,38.13548387096775,8.32258064516129,25.46451612903226,11.84516129032258,14.396774193548389,6.464516129032258,57.903225806451616,85.70967741935483,95.48387096774194,69.96774193548387,2023-12,2023-12-31,48812.0,1287.8842471009914,0.2850409739917537,0.0556658128933692,12,4,0,1,29555.4,739.9468855314622,25.85333333333333,0.02638404210150967,0.2700012176870355,16.17,1,2.088709677419355,32848.33333333334,945.7345828793173,26.101648745519714,14598.451058017527
25.983870967741936,30.296774193548387,22.77741935483871,15.883870967741936,34.693548387096776,5.025806451612904,23.038709677419355,10.86451612903226,13.806451612903226,6.516129032258065,44.903225806451616,81.3225806451613,93.90322580645162,63.41935483870968,2024-01,2024-01-31,80483.8,1678.6274769921918,0.4446393655836067,0.0781884334152588,1,1,0,1,48812.0,1287.8842471009914,26.135483870967743,0.020856453355070668,0.33302329373340944,8.32258064516129,1,0.0,52950.4,1235.486203208215,25.99089605734767,25715.17543319508
27.593103448275865,32.810344827586206,23.410344827586208,18.33103448275862,39.13793103448276,0.9241379310344828,26.26551724137931,12.324137931034482,14.555172413793104,6.917241379310345,30.96551724137931,74.41379310344827,93.13793103448276,51.172413793103445,2024-02,2024-02-29,45216.0,1799.437981520268,0.476639977288981,0.0838156402962535,2,1,0,1,80483.8,1678.6274769921918,25.983870967741936,0.03979560743791645,0.6767306193595517,5.025806451612904,1,0.0,58170.60000000001,1588.6499018711504,26.57081942899518,19407.26602795973
28.258064516129032,34.28064516129032,23.870967741935484,16.4,38.15161290322581,1.7322580645161292,21.387096774193548,9.180645161290323,8.62258064516129,3.838709677419355,39.32258064516129,74.51612903225806,94.03225806451611,45.064516129032256,2024-03,2024-03-31,160741.8,3566.663588866146,0.9447474541791798,0.1661308672442193,3,1,0,0,45216.0,1799.437981520268,27.593103448275865,0.022188636684605134,0.7117256431727537,0.9241379310344828,1,0.0,95480.53333333334,2348.243015792869,27.27834631071561,59204.97550386566
28.696666666666665,33.56333333333333,25.14,15.03,34.77333333333333,3.983333333333333,19.790000000000003,8.383333333333333,8.663333333333332,3.3233333333333333,53.4,81.16666666666667,95.5,58.766666666666666,2024-04,2024-04-30,105900.2,2599.228374782792,0.6884906099840433,0.1210689074844097,4,2,0,0,160741.8,3566.663588866146,28.258064516129032,0.02454389917000744,0.6122440052634247,1.7322580645161292,1,0.0,103952.66666666669,2655.1099817230684,28.182611543690523,57787.518383932475
28.41290322580645,31.4,25.916129032258063,20.370967741935484,44.39354838709678,13.380645161290325,31.041935483870965,14.648387096774192,19.693548387096776,9.709677419354838,58.935483870967744,84.0,93.61290322580643,70.6774193548387,2024-05,2024-05-31,34868.6,1416.021495624031,0.3750795862076478,0.065956565076344,5,2,0,0,105900.2,2599.228374782792,28.696666666666665,0.04060905475325301,0.5962733031158152,3.983333333333333,1,7.1467741935483895,100503.53333333334,2527.304486424323,28.455878136200713,63109.893264791164
27.81,29.76333333333333,26.15333333333333,25.453333333333333,52.06666666666667,4.496666666666667,40.486666666666665,20.13,30.516666666666666,15.346666666666666,55.46666666666667,82.83333333333333,89.16666666666667,74.96666666666667,2024-06,2024-06-30,66619.2,1791.6270145711756,0.4745709873335311,0.083451814922501,6,2,1,0,34868.6,1416.021495624031,28.41290322580645,0.02689314974393916,0.6187026192828803,13.380645161290325,1,0.0,69129.33333333336,1935.6256283259997,28.30652329749104,35582.265620015445
27.858064516129037,29.703225806451613,26.325806451612905,25.62903225806452,52.7,2.696774193548387,41.380645161290325,20.47741935483871,31.80967741935484,16.496774193548386,47.903225806451616,81.61290322580645,89.06451612903226,73.19354838709677,2024-07,2024-07-31,41157.4,1492.418196840578,0.3953157501136933,0.0695150308277319,7,3,1,0,66619.2,1791.6270145711756,27.81,0.03626035503908262,0.6538691918732847,4.496666666666667,1,0.0,47548.40000000002,1566.6889023452616,28.02698924731183,16812.45998775907
27.548387096774192,30.0,25.651612903225807,21.96451612903226,45.516129032258064,6.296774193548386,34.70322580645161,16.94193548387097,24.32258064516129,12.180645161290323,55.903225806451616,81.12903225806451,89.58064516129032,70.6774193548387,2024-08,2024-08-31,123797.0,2619.6475915465594,0.6938993070964151,0.1220200098535823,8,3,1,0,41157.4,1492.418196840578,27.858064516129037,0.02116066165484547,0.5865609869608123,2.696774193548387,1,0.06290322580645125,77191.20000000003,1967.8976009861042,27.738817204301075,42321.994991257205
27.92,30.290000000000003,26.113333333333333,23.976666666666667,50.54333333333333,4.156666666666667,38.87,19.07,28.59333333333333,14.473333333333333,55.53333333333333,80.16666666666667,88.13333333333334,69.9,2024-09,2024-09-30,77280.2,2077.532304892178,0.5503023503951634,0.0967689368341412,9,3,0,0,123797.0,2619.6475915465594,27.548387096774192,0.026882764564890017,0.6742171765956921,6.296774193548386,1,0.0,80744.8666666667,2063.1993644264385,27.775483870967744,41428.598918782336
26.851612903225806,29.616129032258065,24.677419354838708,17.9,38.91612903225807,6.980645161290322,25.76451612903226,12.180645161290323,13.896774193548389,6.809677419354839,57.193548387096776,84.09677419354838,93.7741935483871,72.45161290322581,2024-10,2024-10-31,42122.2,1195.7079309845335,0.316722336041401,0.0556946262510845,10,4,0,0,77280.2,2077.532304892178,27.92,0.0283859709372634,0.38855574821834754,4.156666666666667,1,0.7467741935483874,81066.46666666669,1964.2959424744238,27.439999999999998,40968.83083776414
